epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
082,1.49758,56.19226,85.72410,1.52863,56.58334,85.33334
083,1.51368,55.97379,85.29339,1.65316,52.25000,83.75000
084,1.49445,56.30774,85.57741,1.54280,55.41667,84.41667
085,1.48263,56.73533,85.68977,1.52748,57.33334,85.25000
086,1.47938,56.60113,85.84583,1.52055,56.50000,84.16667
087,1.48462,56.71661,85.71474,1.58955,54.58334,83.58334
088,1.47251,57.16293,85.92385,1.48985,58.00000,84.66667
089,1.46542,57.15980,86.02061,1.53511,56.00000,85.16667
090,1.46779,57.51561,85.85831,1.56338,54.58334,85.41667
091,1.45147,57.58427,86.27966,1.57443,56.41667,84.25000
092,1.45420,57.41885,86.37641,1.58819,55.16667,86.00000
093,1.45296,57.80587,86.08926,1.57132,55.08334,84.91667
094,1.45169,57.83084,86.12984,1.56579,56.00000,83.50000
095,1.43942,57.71536,86.51374,1.47470,59.08334,85.66667
096,1.43256,58.28652,86.63858,1.52182,55.91667,86.00000
097,1.42742,58.28340,86.64482,1.47801,58.00000,86.08334
098,1.42933,58.33022,86.31087,1.46851,59.41667,86.83334
099,1.41677,58.88889,86.95069,1.54453,57.41667,85.08334
100,1.41005,58.66417,86.98502,1.44585,58.58334,86.33334
101,1.40900,58.90762,86.65731,1.38498,61.08334,88.50000
102,1.40707,58.90450,86.71349,1.40817,57.25000,86.58334
103,1.39455,59.19476,86.98190,1.49821,58.58334,84.83334
104,1.40296,59.41948,86.79776,1.49327,55.66667,84.25000
105,1.39121,59.48814,87.10050,1.49697,57.33334,85.75000
106,1.38652,59.78465,86.96005,1.41141,59.91667,85.33334
107,1.39550,59.53496,87.12235,1.37652,60.25000,88.91667
108,1.37314,60.05930,87.48128,1.42006,58.91667,86.41667
109,1.37756,59.90637,87.40637,1.36582,60.25000,88.00000
110,1.37942,60.05618,87.24719,1.52319,56.08334,85.66667
111,1.37136,60.44320,87.29089,1.34909,61.58334,87.50000
112,1.37052,60.10300,87.23159,1.43149,58.25000,85.66667
113,1.35649,60.57116,87.61861,1.42588,58.83334,87.00000
114,1.35485,60.57428,87.50001,1.42419,60.91667,86.83334
115,1.35272,60.51186,87.66854,1.39327,59.16667,86.41667
116,1.34842,60.81149,87.56242,1.33287,60.33334,87.66667
117,1.34708,60.62422,87.82460,1.38458,58.75000,88.08334
118,1.33992,60.62422,87.76842,1.37399,60.75000,87.16667
119,1.34266,60.95194,87.73096,1.35864,60.83334,87.41667
120,1.34647,60.55244,87.73721,1.35856,60.00000,88.83334
121,1.32203,61.49501,87.98689,1.40538,59.58334,87.41667
122,1.32160,61.46068,87.99314,1.37510,61.00000,87.25000
123,1.32297,61.75406,87.85581,1.37976,59.91667,87.66667
124,1.31721,61.48252,88.12734,1.38940,60.66667,86.25000
125,1.31342,61.66979,88.28340,1.33970,61.58334,87.75000
126,1.32212,61.37017,88.32397,1.37937,61.66667,86.58334
127,1.31632,61.57928,88.16792,1.35295,60.66667,87.83334
128,1.30286,62.20974,88.43633,1.43216,60.50000,86.66667
129,1.32273,61.52934,87.99938,1.37447,60.41667,87.41667
