epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
099,1.50766,55.81461,85.35893,1.49531,56.08334,84.91667
100,1.51389,55.71161,85.17166,1.58615,53.33334,84.25000
101,1.51702,55.66792,85.24657,1.56169,55.00000,85.08334
102,1.51555,55.58365,85.05618,1.48567,57.83334,85.91667
103,1.49847,56.28278,85.61486,1.47030,58.83334,86.91667
104,1.49739,56.27653,85.57741,1.54895,54.75000,84.58334
105,1.47675,56.82272,85.78652,1.49363,57.33334,85.83334
106,1.47737,56.69788,85.86143,1.40959,58.66667,87.16667
107,1.48346,56.73845,85.71162,1.42118,57.25000,86.91667
108,1.46804,57.10987,85.79588,1.49873,56.25000,85.50000
109,1.46771,57.21598,85.91761,1.48913,58.41667,86.33334
110,1.48142,56.88515,85.66479,1.48977,59.08334,87.08334
111,1.45658,57.31274,85.99252,1.49880,56.41667,85.91667
112,1.45463,57.41885,86.37641,1.43925,58.41667,86.33334
113,1.45754,57.50624,86.20475,1.46671,58.16667,85.58334
114,1.45492,57.43758,86.20787,1.36926,60.58334,86.83333
115,1.44070,57.93383,86.28590,1.50398,55.75000,85.33334
116,1.45456,57.69663,85.98940,1.43735,60.16667,86.83334
117,1.44279,57.41261,86.37641,1.52253,58.58334,85.50000
118,1.43845,58.21161,86.46692,1.44836,60.33334,85.91667
119,1.41977,58.43945,86.52934,1.43806,58.08334,86.75000
120,1.41409,58.46130,86.62610,1.45830,58.41667,85.83334
121,1.41965,58.69226,86.60113,1.38832,59.58334,87.66667
122,1.40862,58.85456,87.01936,1.50002,56.83334,87.08334
123,1.40666,58.93259,86.77279,1.45137,59.91667,84.91667
124,1.40044,59.16979,87.09738,1.40931,60.16667,86.25000
125,1.40581,58.89825,86.86330,1.46459,59.50000,86.50000
126,1.39915,58.98565,86.77279,1.37522,59.33334,87.58334
127,1.38546,59.48190,87.11611,1.50306,57.91667,84.75000
128,1.40246,59.37890,86.92884,1.50225,57.08334,84.33334
129,1.38555,59.37890,87.20662,1.43717,58.00000,85.83334
130,1.38748,59.68165,87.02560,1.48919,57.08334,86.74999
131,1.38453,59.80962,86.90076,1.55592,55.58334,85.16667
132,1.38155,59.74407,87.24095,1.42715,59.00000,87.00000
133,1.38039,59.45693,87.29089,1.44179,60.66667,86.66667
134,1.37314,59.71286,87.30650,1.48172,57.33334,85.83334
135,1.35340,60.33084,87.59052,1.44976,58.25000,85.33334
136,1.38169,59.88140,87.08802,1.37552,61.08334,87.50000
137,1.36044,60.12485,87.69663,1.39062,59.25000,87.75000
138,1.35451,60.23409,87.54682,1.38116,60.58334,88.00000
139,1.35738,60.27466,87.76842,1.36813,58.91667,86.50000
140,1.35608,60.78340,87.45319,1.44622,57.58334,85.91667
141,1.34406,60.88327,87.59364,1.35588,61.50000,86.91667
142,1.34581,60.85831,87.75282,1.34708,61.41667,87.58334
143,1.34454,60.68040,87.77154,1.35006,62.08334,87.41667
144,1.33460,61.09551,87.70912,1.38317,59.83334,86.66667
145,1.33846,60.67728,87.98689,1.37906,59.50000,87.83334
146,1.33564,61.25780,87.77778,1.31779,61.58334,87.91667
147,1.33065,61.10487,87.75282,1.41173,60.50000,86.75000
148,1.33016,61.02684,87.99001,1.36050,60.83334,87.83334
149,1.32251,61.38577,88.10550,1.33341,61.41667,88.08334
150,1.30947,61.92572,87.95881,1.32556,62.33334,88.66667
151,1.31835,61.41386,88.28340,1.34380,62.08334,86.91667
152,1.32114,61.35768,88.21786,1.34311,60.50000,88.66667
153,1.31220,61.81960,88.19289,1.31128,61.00000,90.41667
154,1.30699,62.12859,88.35519,1.32620,60.91667,88.50000
155,1.31034,61.82272,88.08053,1.37272,61.66667,86.75000
156,1.30375,62.09426,88.14295,1.34143,62.33334,87.33334
157,1.29604,62.00063,88.48003,1.31869,62.33334,88.58334
158,1.28906,62.33458,88.50812,1.36065,61.50000,87.66667
159,1.29511,62.03808,88.38952,1.37541,60.41667,87.50000
160,1.28778,62.29401,88.56742,1.28945,63.33334,89.00000
161,1.29083,62.23471,88.53309,1.30239,61.58334,88.58334
162,1.28607,62.75593,88.57678,1.31453,62.75000,89.25000
163,1.27748,62.67167,88.49564,1.34191,61.08334,88.16667
164,1.27785,62.79026,88.43321,1.38641,61.16667,86.66667
165,1.27858,62.62797,88.39576,1.33806,59.33334,87.83334
166,1.27333,62.90263,88.58927,1.33379,61.91667,87.58334
167,1.27267,63.10238,88.51748,1.31961,62.66667,88.25000
168,1.28021,62.79338,88.55181,1.31002,60.41667,88.91667
169,1.27684,62.49688,88.48315,1.33587,62.16667,88.50000
170,1.26698,63.09301,88.74220,1.24640,64.66667,89.41667
171,1.26615,62.85893,88.63609,1.29833,61.91667,89.00000
172,1.25682,63.05244,88.93571,1.30591,64.25000,87.58334
173,1.27067,62.93383,88.56430,1.25528,63.41667,88.50000
174,1.25930,63.34894,88.64857,1.23782,63.58334,89.25000
175,1.24917,63.42073,88.96692,1.27293,63.91667,88.91667
176,1.25145,63.41137,88.74532,1.27333,62.66666,88.16667
177,1.24573,63.53621,89.37579,1.36088,61.91667,88.08334
178,1.25086,63.70475,88.83271,1.23223,64.33334,89.08334
179,1.24318,63.78590,88.94508,1.32482,62.33334,87.41667
180,1.24881,63.32085,88.98565,1.35054,61.58334,88.16667
181,1.24542,63.67978,88.92947,1.29420,62.58334,89.33334
182,1.25293,63.41449,88.83584,1.16302,66.00000,89.75000
183,1.24840,63.57054,89.03870,1.27447,65.00000,87.50000
184,1.23800,63.94819,89.04494,1.31364,63.16667,88.25000
185,1.23222,63.90450,89.12922,1.23526,65.00000,89.75000
186,1.23428,64.04182,88.89513,1.31760,63.66667,86.83334
187,1.23702,63.78278,89.07304,1.30806,61.50000,88.25000
188,1.22691,64.13234,89.25406,1.23879,63.58334,89.41667
189,1.22577,64.22910,89.14170,1.29013,62.58334,88.25000
190,1.22221,64.06680,89.52872,1.20890,64.66667,90.33334
191,1.21755,64.36018,89.44445,1.26394,63.08334,88.91667
192,1.21351,64.47878,89.33521,1.22470,65.25000,90.16667
193,1.21475,64.26342,89.62859,1.24413,64.66667,89.33334
194,1.22514,64.15418,89.32897,1.30886,62.58334,88.00000
195,1.20747,64.55993,89.39139,1.29589,61.75000,88.33334
196,1.20509,64.65981,89.61923,1.24347,64.16667,89.33334
197,1.20429,64.69102,89.45693,1.26835,63.58334,88.75000
198,1.19588,64.72847,89.60674,1.26669,64.58334,89.08334
199,1.20316,64.79089,89.44757,1.26879,64.16667,88.75000
200,1.20507,64.73783,89.56617,1.21882,63.66667,88.91667
201,1.19968,65.03745,89.69726,1.33207,62.00000,88.83334
202,1.18822,65.30587,89.86892,1.25641,63.08334,88.75000
203,1.20094,64.78465,89.47566,1.24541,62.08334,89.41667
204,1.18151,65.65231,89.68166,1.19701,65.66667,90.41667
205,1.19043,65.47441,89.74095,1.24923,64.50000,90.00000
206,1.19612,64.95007,89.36954,1.28869,63.25000,88.58334
207,1.18746,65.17478,89.80025,1.24324,64.08334,90.50000
208,1.18636,65.34332,89.67853,1.26079,63.16666,89.33334
209,1.19428,64.96880,89.43821,1.30159,64.16667,88.00000
210,1.18301,65.50874,89.97192,1.23660,64.41667,89.66667
211,1.18587,65.27466,89.66605,1.23653,65.33334,89.83334
212,1.16986,65.66167,89.99064,1.25341,64.50000,87.83334
213,1.17190,65.63358,89.82211,1.22778,65.25000,89.75000
214,1.16531,65.89888,89.82211,1.19127,66.08334,88.41667
215,1.16370,66.03309,90.10925,1.17393,66.16667,89.91667
216,1.17378,65.50250,89.89076,1.24120,64.58334,89.25000
217,1.17664,65.73034,89.80025,1.27759,63.66667,88.33333
218,1.16717,65.84895,90.01873,1.19804,65.41667,90.66667
219,1.16815,65.88328,90.07179,1.29726,62.00000,89.33334
220,1.17228,65.45256,90.19351,1.19259,66.58334,89.16667
221,1.16484,65.88952,90.07179,1.22507,64.41667,89.00000
222,1.15504,66.23596,90.00313,1.19662,64.50000,89.91667
223,1.15722,66.24532,90.18727,1.20229,66.83334,90.25000
224,1.15943,65.79900,90.20287,1.21467,65.66667,89.58334
225,1.14630,66.32023,90.19975,1.22049,64.66667,89.25000
226,1.14345,66.60113,90.43696,1.22670,63.75000,90.08334
227,1.14418,66.22971,90.39326,1.22235,64.75000,89.16667
228,1.14613,66.38265,90.30899,1.17557,66.75000,90.66667
229,1.15403,66.25468,90.16542,1.21424,63.91667,89.83334
230,1.14383,66.63234,90.20287,1.26995,63.25000,89.16667
231,1.14225,66.62298,90.39326,1.25056,63.25000,89.66667
232,1.14658,66.26717,90.14982,1.21601,63.66667,89.58334
233,1.14128,66.68227,90.39326,1.19346,66.16667,90.91667
234,1.13367,66.53246,90.49938,1.16817,65.25000,90.41667
235,1.14430,66.42323,90.43384,1.27200,63.08334,88.58334
236,1.13052,66.93196,90.61174,1.19585,66.00000,90.16667
237,1.12553,66.99126,90.54932,1.25109,62.91667,90.41667
238,1.13002,66.86954,90.47753,1.25050,64.91667,88.25000
