epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
053,3.96052,11.62570,24.02675,3.90023,12.72358,24.75610
054,3.96298,11.68909,24.12183,3.92795,11.82927,24.39024
055,3.95500,11.85451,24.23547,3.92045,11.64634,23.21138
056,3.95262,11.82591,24.16976,3.92320,12.15447,26.36179
057,3.94857,12.05009,24.33442,3.91092,12.90650,26.26016
058,3.95054,11.91636,24.25788,3.90978,13.13008,24.61382
059,3.94184,12.15291,24.40785,3.88721,13.67886,25.36585
060,3.93684,12.21861,24.62121,3.89559,13.57724,25.99593
061,3.93460,12.29360,24.65291,3.91633,13.06911,25.00000
062,3.92770,12.44048,24.81524,3.88881,13.33333,26.38211
063,3.92319,12.56493,24.95053,3.90605,13.08943,25.81301
064,3.92509,12.49923,24.88636,3.88065,14.16667,26.19919
065,3.91820,12.71104,24.95362,3.87303,13.92276,25.81301
066,3.92229,12.50232,24.98067,3.87702,14.65447,25.83333
067,3.91911,12.62601,24.84616,3.86568,14.30894,26.62601
068,3.91068,12.78912,25.13837,3.85966,14.14634,25.69106
069,3.91095,12.76902,25.13219,3.86568,14.47154,25.87398
070,3.91009,12.82777,25.08117,3.87961,14.26829,26.03658
071,3.90813,12.87570,25.23887,3.85234,15.06098,27.60163
072,3.90529,12.92904,25.16002,3.84987,14.24797,28.10975
073,3.90290,13.00634,25.24892,3.85949,13.59756,27.29675
074,3.90151,12.97774,25.20640,3.84960,13.92276,26.03658
075,3.89600,13.23748,25.34632,3.84962,13.78049,25.99593
076,3.89847,13.10606,25.32622,3.83657,14.53252,26.80894
077,3.89324,13.17563,25.47232,3.83926,14.14634,27.21545
078,3.89027,13.21892,25.64394,3.84034,14.22764,27.33740
079,3.89471,13.24985,25.47542,3.83972,15.52845,28.37398
080,3.88425,13.44465,25.67950,3.83641,15.12195,28.23171
081,3.89086,13.35189,25.58442,3.83557,15.28455,28.29268
082,3.88842,13.34184,25.55736,3.83455,15.14228,28.51626
083,3.88643,13.45779,25.59369,3.83625,15.14228,29.36992
084,3.88068,13.51345,25.72279,3.83572,15.83333,28.78049
085,3.88223,13.47557,25.64317,3.82791,15.18293,27.92683
086,3.88084,13.59539,25.69496,3.82945,15.04065,28.29268
087,3.88287,13.49954,25.60993,3.82888,15.18293,29.14634
088,3.87662,13.62709,25.86116,3.83154,15.12195,28.86179
089,3.87690,13.51654,25.80550,3.83091,15.30488,28.49593
090,3.87626,13.56138,25.73516,3.82611,15.40650,28.33333
091,3.87591,13.68352,25.93847,3.82716,15.50813,27.80488
092,3.87134,13.69202,25.91218,3.82250,15.65041,28.86179
093,3.87110,13.62168,26.00572,3.82533,15.56911,27.76423
094,3.87359,13.58380,25.98021,3.82232,15.28455,28.61789
095,3.87570,13.57066,25.89750,3.82411,15.52845,27.76423
096,3.87426,13.57066,25.87585,3.82286,15.44715,28.02845
097,3.87004,13.75155,26.01500,3.82082,15.58943,27.76423
098,3.86902,13.69975,26.09307,3.82300,15.30488,27.72358
099,3.87017,13.74845,26.07916,3.82299,15.36585,27.96748
100,3.87530,13.57529,25.83179,3.82287,15.38618,28.19106
