epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
290,1.17652,68.20810,88.42377,1.46811,62.62195,85.26423
291,1.17288,68.28541,88.45084,1.48349,62.39837,84.69512
292,1.16937,68.47712,88.45084,1.49692,62.92683,84.55284
293,1.17351,68.32792,88.44079,1.48436,62.35772,84.85772
294,1.16785,68.41837,88.51964,1.44945,63.35366,85.38618
295,1.15970,68.72604,88.58766,1.46238,63.00813,85.10162
296,1.15983,68.75541,88.55906,1.48093,62.29675,84.93903
297,1.16133,68.57143,88.70362,1.50151,62.64228,84.51219
298,1.15546,68.85668,88.60312,1.47046,63.02845,85.00000
299,1.15970,68.67502,88.60699,1.48100,63.02845,85.06097
300,1.15511,68.81957,88.63946,1.46966,63.19106,84.65447
301,1.14570,68.94635,88.80180,1.47875,63.35366,85.00000
302,1.14994,68.77551,88.72990,1.47986,62.31707,85.16260
303,1.15125,68.77164,88.80798,1.48055,62.29675,85.32520
304,1.14618,68.96413,88.78169,1.48990,62.52032,85.06097
305,1.14480,68.99042,88.89455,1.49941,62.76423,84.79675
306,1.14319,69.03835,88.88142,1.49817,62.60162,85.38618
307,1.13728,69.22542,88.93630,1.49542,63.02845,84.59349
308,1.13715,69.42332,88.89378,1.45795,63.06910,85.08130
309,1.13392,69.32436,88.99583,1.46548,63.33333,85.36585
310,1.13019,69.36456,89.00356,1.47525,63.00813,85.36585
311,1.12791,69.27180,89.09013,1.50131,61.95122,85.14227
312,1.13146,69.35143,89.11256,1.45739,63.00813,84.67480
313,1.13041,69.41868,88.99428,1.48798,62.96748,84.95935
314,1.12164,69.52922,89.16589,1.48556,63.15041,85.08130
315,1.12565,69.60807,89.07854,1.46669,62.78455,84.91869
316,1.12792,69.44109,89.07004,1.45782,63.33333,85.67073
317,1.12419,69.52458,89.19295,1.45854,63.65854,85.26423
318,1.11625,69.78587,89.34369,1.47390,63.88211,85.52845
319,1.12150,69.51144,89.22078,1.45175,63.84146,85.67073
320,1.11579,69.63358,89.27335,1.46579,63.55691,85.46748
321,1.11584,69.75262,89.25943,1.48320,63.71951,84.95935
322,1.10954,69.90491,89.33441,1.48934,63.06910,85.34553
323,1.11273,69.84385,89.24551,1.45363,63.47561,85.04065
324,1.11311,69.84849,89.23779,1.48915,63.25203,84.93903
325,1.10209,70.01624,89.35220,1.48100,63.73984,84.81707
326,1.10470,70.11982,89.42022,1.47626,63.51626,85.16260
327,1.10191,70.18321,89.36765,1.46886,63.35366,85.20325
328,1.09643,70.28680,89.57947,1.46468,62.72358,85.20325
329,1.09246,70.21722,89.46815,1.46490,63.02845,85.22357
330,1.09377,70.25433,89.44728,1.47359,63.49593,84.75610
331,1.09474,70.27984,89.44341,1.46478,63.02845,85.08130
332,1.09330,70.25047,89.55009,1.47183,63.41463,85.16260
333,1.08495,70.47774,89.68073,1.47474,62.96748,85.08130
334,1.08986,70.34786,89.57483,1.47887,63.33333,85.58943
335,1.08658,70.41048,89.55318,1.47083,62.88618,85.10162
336,1.08269,70.44913,89.67841,1.47441,63.13008,85.00000
337,1.08269,70.51098,89.69001,1.48784,63.59756,85.36585
338,1.08398,70.58905,89.63899,1.46446,63.71951,85.58943
339,1.07871,70.65940,89.66296,1.48603,62.54065,85.16260
340,1.08044,70.58828,89.59570,1.46099,62.78455,85.12195
341,1.07527,70.78695,89.77582,1.46569,63.61789,84.71545
342,1.07231,70.76994,89.77041,1.45670,63.37398,85.10162
343,1.07671,70.80009,89.71165,1.48527,62.56097,84.89837
344,1.07617,70.76453,89.78896,1.47481,63.96341,85.75203
345,1.06761,70.90987,89.83147,1.47219,63.82114,85.00000
346,1.07248,70.82870,89.77582,1.46701,63.41463,85.26423
347,1.06392,71.13404,89.93816,1.47160,63.41463,85.40650
348,1.06387,71.05751,89.93661,1.44142,63.63821,85.32520
349,1.06455,70.92841,89.86626,1.47263,63.84146,85.28455
350,1.06356,71.01422,89.89487,1.47819,62.64228,85.12195
351,1.05802,71.06293,89.95825,1.48037,63.23170,85.28455
352,1.05460,71.27628,90.07112,1.46544,63.53658,85.40650
353,1.06316,71.04437,89.95130,1.47438,63.67886,85.30488
354,1.05740,71.10931,89.94357,1.44740,63.78049,85.58943
355,1.05866,71.12863,89.94357,1.47978,62.96748,84.45122
356,1.05391,71.28247,89.97527,1.47959,63.37398,85.56911
357,1.05164,71.33890,90.05102,1.45842,63.55691,85.56911
358,1.05109,71.26546,90.15693,1.47333,63.67886,85.32520
359,1.04666,71.37833,90.13297,1.46030,64.04472,85.46748
360,1.05164,71.35436,90.02473,1.47992,63.59756,85.40650
361,1.04854,71.38605,90.19867,1.47489,63.59756,84.75610
362,1.04522,71.59245,90.18398,1.47559,63.41463,85.04065
363,1.04143,71.58859,90.19480,1.47929,63.17073,85.00000
364,1.04268,71.54066,90.15538,1.43237,64.34959,85.69106
365,1.03843,71.61256,90.29066,1.45690,63.63821,85.38618
366,1.03645,71.78416,90.27056,1.45950,63.43496,85.26423
367,1.03391,71.79499,90.24196,1.47525,63.51626,85.34553
368,1.03630,71.70609,90.30225,1.46774,63.63821,85.22357
369,1.03907,71.81664,90.19635,1.45368,63.86179,85.73170
370,1.03234,71.83673,90.31385,1.45277,63.63821,85.58943
371,1.03587,71.84137,90.32236,1.46818,63.76016,85.20325
372,1.03422,71.86920,90.24505,1.45719,63.86179,85.65041
373,1.02848,71.84292,90.44836,1.46448,63.71951,85.40650
374,1.02481,72.03618,90.34477,1.47114,63.61789,85.40650
375,1.02641,71.86533,90.30457,1.48339,63.17073,85.40650
376,1.02434,72.02613,90.48006,1.47892,63.80081,85.16260
377,1.03033,71.98979,90.35250,1.45257,63.92276,85.60976
378,1.02258,72.16296,90.48779,1.47781,63.51626,85.50813
379,1.02310,71.92177,90.48315,1.46685,63.47561,85.32520
380,1.01937,72.14672,90.54190,1.46253,63.21138,85.42683
381,1.02110,72.26036,90.42903,1.44756,64.10569,85.58943
382,1.01422,72.39178,90.60452,1.47919,63.73984,85.18292
383,1.01892,71.98438,90.54190,1.46007,63.33333,85.40650
384,1.01430,72.29128,90.51407,1.45458,63.69918,85.54877
385,1.01339,72.36935,90.60915,1.45200,64.10569,85.77235
386,1.01579,72.24722,90.53339,1.47461,63.23170,85.46748
387,1.00908,72.40028,90.60452,1.47231,63.76016,85.24390
388,1.01155,72.42192,90.54499,1.47834,63.53658,85.14227
389,1.00679,72.54174,90.63466,1.46240,63.73984,85.18292
390,1.01209,72.37709,90.59524,1.47141,63.76016,85.46748
391,1.00575,72.46753,90.63157,1.45691,63.82114,85.36585
392,1.00423,72.54638,90.67564,1.46381,63.98374,85.18292
393,1.02329,72.37554,90.48160,1.45686,63.84146,85.36585
394,1.00361,72.54020,90.68105,1.47201,63.73984,85.28455
395,0.99769,72.67548,90.72124,1.46562,63.47561,85.63008
396,0.99961,72.60590,90.78695,1.46509,64.53252,85.46748
397,0.99379,72.81772,90.78541,1.45285,63.88211,85.40650
398,0.99753,72.51314,90.71661,1.48336,63.35366,84.71545
399,0.99596,72.83395,90.78850,1.47302,63.63821,85.20325
